COGID,PIE,WORD,LANGUAGE
333,h₃ésth₁,ոսկոր,hy
333,h₃ésth₁,*astonion,cel-pro
333,h₃ésth₁,*h₂estnijo,ine-pro
333,h₃ésth₁,easna,ga
333,h₃ésth₁,asna,gd
333,h₃ésth₁,ὀστέον,grc
333,h₃ésth₁,οστό,el
333,h₃ésth₁,*HástʰH,iir-pro
333,h₃ésth₁,*HástʰH,inc-pro
333,h₃ésth₁,అస్థి,te
333,h₃ésth₁,*HástH,ira-pro
333,h₃ésth₁,𐬀𐬯𐬙𐬌,ae
333,h₃ésth₁,iste,zza
333,h₃ésth₁,hestû,ku
333,h₃ésth₁,стӕг,os
333,h₃ésth₁,âṭi,xvi
333,h₃ésth₁,page=48,head=āyo
333,h₃ésth₁,āy,xto
333,h₃ésth₁,āsta,txb
333,h₃ésth₁,page=1119,volume=2
334,perd-,page=428,head=*pьrdě̀ti
334,perd-,page=140,head=frikkā
334,perd-,*ɸrikkā,cel-pro
334,perd-,*rex,cel-bry-pro
334,perd-,rhech,cy
334,perd-,page=162,head=*furtu-
334,perd-,*furtuz,gem-pro
335,gʷeyh₃-,*gʷéyomai,grk-pro
335,gʷeyh₃-,βείομαι,grc
335,gʷeyh₃-,*ǰáyHati,iir-pro
335,gʷeyh₃-,*ǰáyHati,ira-pro
335,gʷeyh₃-,śo-,xto
335,gʷeyh₃-,śai-,txb
335,gʷeyh₃-,*gojiti,sla-pro
335,gʷeyh₃-,*gojь,sla-pro
335,gʷeyh₃-,*ďṓyyon,grk-pro
335,gʷeyh₃-,*ďōwós,grk-pro
335,gʷeyh₃-,ζωός,grc
335,gʷeyh₃-,կեամ,xcl
335,gʷeyh₃-,ὑγιής,grc
335,gʷeyh₃-,iūgis,la
336,kʷékʷlos,*kʷokʷlos,ine-pro
336,kʷékʷlos,-,grk-pro
336,kʷékʷlos,κίκλην,xpg
336,kʷékʷlos,*kʷukʷlo-,ine-pro
336,kʷékʷlos,kukäl,xto
336,kʷékʷlos,kokale,txb
337,(s)kreybʰ-,pages=546-547,"head=scrībō, -ere"
337,(s)kreybʰ-,skriẽbti,lt
337,(s)kreybʰ-,*skreiβō,itc-pro
337,(s)kreybʰ-,scrībō,la
337,(s)kreybʰ-,*xrьbьtъ,sla-pro
337,(s)kreybʰ-,page=344,head=skrībb-ā-
337,(s)kreybʰ-,scrípaid,mga
337,(s)kreybʰ-,σκᾰ́ρῑφος,grc
338,sweyd-,ῑ̓δίω,grc
338,sweyd-,*swáydati,iir-pro
338,sweyd-,*swáydati,inc-pro
338,sweyd-,*swídyati,iir-pro
338,sweyd-,*swídyati,inc-pro
338,sweyd-,syā-,txb
338,sweyd-,sweizzen,goh
338,sweyd-,*swaydáyati,iir-pro
338,sweyd-,*swaydáyati,inc-pro
338,sweyd-,*éidos,grk-pro
338,sweyd-,ἶδος,grc
338,sweyd-,sūdor,la
338,sweyd-,djersë,sq
338,sweyd-,քիրտն,xcl
338,sweyd-,քրտինք,hy
338,sweyd-,sviêdri,lv
338,sweyd-,ῑ̔δρώς,grc
338,sweyd-,*swissos,cel-pro
338,sweyd-,hues,xbm
338,sweyd-,c’hwès,br
338,sweyd-,hwys,kw
338,sweyd-,chuis,wlm
338,sweyd-,chwys,cy
338,sweyd-,*swáydas,iir-pro
338,sweyd-,*swáydas,inc-pro
338,sweyd-,*hwáydah,ira-pro
338,sweyd-,𐬑𐬬𐬀𐬉𐬛𐬀,ae
338,sweyd-,xwêdan,ku
338,sweyd-,sūdō,la
339,wes-,tr=waš-,hit
339,wes-,*was-,iir-pro
339,wes-,*was-,inc-pro
339,wes-,वस्,sa
339,wes-,*wäs-,ine-toc-pro
339,wes-,wäs-,xto
339,wes-,wäs-,txb
339,wes-,*wásati,iir-pro
339,wes-,*wáhati,ira-pro
339,wes-,𐬬𐬀𐬢𐬵𐬀𐬌𐬙𐬌,ae
339,wes-,զգենում,xcl
339,wes-,*wehnūmi,grk-pro
339,wes-,ἕννῡμῐ,grc
339,wes-,εἵνῡμῐ,grc
339,wes-,*wéhanos,grk-pro
339,wes-,*wásanas,iir-pro
339,wes-,*wásanas,inc-pro
339,wes-,*wáhanah,ira-pro
339,wes-,𐬬𐬀𐬢𐬵𐬀𐬥𐬀,ae
339,wes-,*wéstor,ine-pro
339,wes-,*wéhmenos,grk-pro
339,wes-,εἱμένος,grc
339,wes-,*wásaHnas,iir-pro
339,wes-,*wáhaHnah,ira-pro
339,wes-,𐬬𐬀𐬢𐬵𐬁𐬥𐬀,ae
339,wes-,*wéhmə,grk-pro
339,wes-,ἔμμα,grc
339,wes-,ϝῆμα,grc
339,wes-,*wásma,iir-pro
339,wes-,*wásma,inc-pro
339,wes-,*wéstrā,grk-pro
339,wes-,ϝέστρᾱ,grc
339,wes-,զգեստ,xcl
340,dʰegʷʰ-,*endadžja,sqj-pro
340,dʰegʷʰ-,ndez,sq
340,dʰegʷʰ-,deifio,cy
340,dʰegʷʰ-,*dʰāǰʰáyati,iir-pro
340,dʰegʷʰ-,*dāźʰáyati,inc-pro
340,dʰegʷʰ-,*Hádʰākš,iir-pro
340,dʰegʷʰ-,*Hádʰākṣ,inc-pro
340,dʰegʷʰ-,*gžʰáHyati,iir-pro
340,dʰegʷʰ-,*gẓʰáHyati,inc-pro
340,dʰegʷʰ-,*dagis,ine-bsl-pro
340,dʰegʷʰ-,dēgis,lt
340,dʰegʷʰ-,page=93,head=*degʷi-
340,dʰegʷʰ-,daig,sga
340,dʰegʷʰ-,doigh,ga
340,dʰegʷʰ-,goddeith,wlm
340,dʰegʷʰ-,goddaith,cy
340,dʰegʷʰ-,page=110,head=daga
340,dʰegʷʰ-,*dagāˀ,ine-bsl-pro
340,dʰegʷʰ-,daga,lv
340,dʰegʷʰ-,dagà,lt
340,dʰegʷʰ-,dagis,prg
340,dʰegʷʰ-,pages=1475-1476,head=τέφρα
340,dʰegʷʰ-,τέφρα,grc
340,dʰegʷʰ-,page=208,head=febris
340,dʰegʷʰ-,page=208,head=febris
340,dʰegʷʰ-,goddeith,wlm
340,dʰegʷʰ-,*dʰagdʰás,iir-pro
340,dʰegʷʰ-,*dagdʰás,inc-pro
340,dʰegʷʰ-,-,hyx-pro
340,dʰegʷʰ-,*və-dez,sqj-pro
340,dʰegʷʰ-,dhez,sq
341,-iskos,*-iskos,grk-pro
341,-iskos,-ῐ́σκος,grc
342,wiḱpótis,*dzwāpt,sqj-pro
342,wiḱpótis,page=502,head=viēšpats
342,wiḱpótis,*wićpátiš,iir-pro
342,wiḱpótis,*wiśpátiṣ,inc-pro
342,wiḱpótis,*wiĉpátiš,ira-pro
342,wiḱpótis,*déms pótis,ine-pro
343,táwros,*tauras,ine-bsl-pro
343,táwros,tauras,lt
343,táwros,tarvas,et
343,táwros,*táuros,grk-pro
343,táwros,ταῦρος,grc
343,táwros,*tauros,itc-pro
343,táwros,*stáwras,iir-pro
343,táwros,taurom,xls
344,h₂énti,sc=Xsux,hit
344,h₂énti,ἀντί,grc
344,h₂énti,αντί,el
344,h₂énti,*Hanti,iir-pro
344,h₂énti,*Hanti,inc-pro
344,h₂énti,*anti,itc-pro
344,h₂énti,ante,la
344,h₂énti,ānte,txb
345,ser-,*sertéi,ine-bsl-pro
345,ser-,page=549,head=sērt
345,ser-,*serō,itc-pro
345,ser-,*héřřō,grk-pro
345,ser-,εἴρω,grc
345,ser-,*sermō,itc-pro
345,ser-,*sortis,itc-pro
345,ser-,*hórmos,grk-pro
345,ser-,ὅρμος,grc
345,ser-,sierwan,ang
345,ser-,sera,ofs
345,ser-,-,goh
345,ser-,serwen,gmh
345,ser-,gisarawi,goh
345,ser-,geserwe,gmh
345,ser-,sørvi,non
345,ser-,-,hyx-pro
345,ser-,հերթ,hy
345,ser-,-,iir-pro
345,ser-,-,inc-pro
345,ser-,सरत्,sa
345,ser-,सिरा,sa
345,ser-,-,ine-toc-pro
345,ser-,sar-,xto
346,ǵʰew-,*kʰéyyō,grk-pro
346,ǵʰew-,χέω,grc
346,ǵʰew-,χείω,grc
346,ǵʰew-,*ĵʰuĵʰáwti,iir-pro
346,ǵʰew-,*ȷ́uźʰáwti,inc-pro
346,ǵʰew-,,grk-pro
346,ǵʰew-,κέχῠκᾰ,grc
346,ǵʰew-,*ĵʰuĵʰā́wa,iir-pro
346,ǵʰew-,*ȷ́uźʰā́wa,inc-pro
346,ǵʰew-,*fūtis,itc-pro
346,ǵʰew-,fūtis,la
346,ǵʰew-,*kʰéumə,grk-pro
346,ǵʰew-,χύμα,grc
346,ǵʰew-,ζευμάν,xpg
346,ǵʰew-,*ĵʰáwmas,iir-pro
346,ǵʰew-,*źʰáwmas,inc-pro
346,ǵʰew-,χῡμός,grc
346,ǵʰew-,χῡλός,grc
346,ǵʰew-,χύτλον,grc
346,ǵʰew-,*ĵʰawtráH,iir-pro
346,ǵʰew-,*źʰawtráH,inc-pro
346,ǵʰew-,*ĵawtráH,ira-pro
346,ǵʰew-,զոհ,xcl
346,ǵʰew-,ზორვა,ka
346,ǵʰew-,*ĵʰawyám,iir-pro
346,ǵʰew-,*źʰawyám,inc-pro
346,ǵʰew-,*ǵʰew-o-,ine-pro
346,ǵʰew-,*ǵʰew-lo-,ine-pro
346,ǵʰew-,*ǵʰowero-,ine-pro
346,ǵʰew-,ձագար,xcl
347,telh₂-,*tuláyati,iir-pro
347,telh₂-,*tuláyati,inc-pro
347,telh₂-,*tolazāō,itc-pro
347,telh₂-,-,grk-pro
347,telh₂-,*tílˀta,ine-bsl-pro
347,telh₂-,til̃ts,lv
347,telh₂-,tìltas,lt
347,telh₂-,-,hyx-pro
347,telh₂-,-,grk-pro
347,telh₂-,τόλμα,grc
347,telh₂-,τολμάω,grc
347,telh₂-,-,itc-pro
348,telh₂-,-,ine-bsl-pro
348,telh₂-,-,sla-pro
348,telh₂-,*talˀa-,ine-bsl-pro
348,telh₂-,-,sla-pro
348,telh₂-,-,ine-bsl-pro
348,telh₂-,*tálas,inc-pro
348,telh₂-,తలము,te
348,telh₂-,-,itc-pro
349,demh₂-,δάμνημι,grc
349,demh₂-,*domaō,itc-pro
349,demh₂-,δμητός,grc
349,demh₂-,*domatos,itc-pro
349,demh₂-,domitus,la
349,demh₂-,*domanos,itc-pro
349,demh₂-,dominus,la
349,demh₂-,δμῆσις,grc
349,demh₂-,damh,ga
349,demh₂-,damh,gd
349,demh₂-,daim,fr
349,demh₂-,*dā́myati,iir-pro
349,demh₂-,*dā́myati,inc-pro
349,demh₂-,দমা,as
349,demh₂-,দমা,bn
349,demh₂-,દમવું,gu
349,demh₂-,दमणे,omr
349,demh₂-,दमणे,mr
349,demh₂-,ଦମିବା,or
349,demh₂-,*dā́myati,ira-pro
350,h₁lewdʰ-,*Hráwdʰati,iir-pro
350,h₁lewdʰ-,*Hráwdʰati,inc-pro
350,h₁lewdʰ-,*Hráwdati,ira-pro
350,h₁lewdʰ-,𐬭𐬀𐬊𐬜𐬆𐬧𐬙𐬌,ae
350,h₁lewdʰ-,*lut-,ine-toc-pro
350,h₁lewdʰ-,lut-,xto
350,h₁lewdʰ-,lut-,txb
350,h₁lewdʰ-,*eléutʰeros,grk-pro
350,h₁lewdʰ-,*lèud-no,sqj-pro
350,h₁lewdʰ-,vëlla,sq
350,h₁lewdʰ-,*lussus,cel-pro
350,h₁lewdʰ-,*Hráwdʰas,iir-pro
350,h₁lewdʰ-,*Hráwdʰas,inc-pro
350,h₁lewdʰ-,*Hráwdah,ira-pro
350,h₁lewdʰ-,𐬭𐬀𐬊𐬜𐬀,ae
351,h₁egʷʰ-,*ʔégʷti,ine-ana-pro
351,h₁egʷʰ-,*ékʷʰō,grk-pro
351,h₁egʷʰ-,*ne,ine-pro
351,h₁egʷʰ-,yok-,xto
351,h₁egʷʰ-,yok-,txb
351,h₁egʷʰ-,*ēɣʷrjos,itc-pro
352,(s)teg-,*stakô,gem-pro
352,(s)teg-,*stakkaz,gem-pro
352,(s)teg-,*texlom,itc-pro
352,(s)teg-,tēlum,la
352,(s)teg-,*tegnom,itc-pro
352,(s)teg-,tīgnum,la
352,(s)teg-,1013,vol=III
353,te,ty,sq
353,te,քեզ,hy
353,te,tavē,lt
353,te,tú,sga
353,te,*tē,itc-pro
353,te,tē,la
353,te,te,ca
353,te,te,fr
353,te,te,it
353,te,te,ro
353,te,te,es
354,h₁ésti,jam,sq
354,h₁ésti,-ի-,xcl
354,h₁ésti,*bū́ˀtei,ine-bsl-pro
354,h₁ésti,ir,lv
354,h₁ésti,yra,lt
354,h₁ésti,ast,prg
354,h₁ésti,*byti,sla-pro
354,h₁ésti,*ehmi,grk-pro
354,h₁ésti,εἰμί,grc
354,h₁ésti,*ezom,itc-pro
355,ǵʰh₂éns,*gatā,sqj-pro
355,ǵʰh₂éns,gatë,sq
355,ǵʰh₂éns,*źansis,ine-bsl-pro
355,ǵʰh₂éns,zoss,lv
355,ǵʰh₂éns,žąsìs,lt
355,ǵʰh₂éns,sansy,prg
355,ǵʰh₂éns,шенже,myv
355,ǵʰh₂éns,*gansis,cel-pro
355,ǵʰh₂éns,*ganutô,gem-pro
355,ǵʰh₂éns,*kʰā́n,grk-pro
355,ǵʰh₂éns,χήν,grc
355,ǵʰh₂éns,χᾱ́ν,grc
355,ǵʰh₂éns,χήνα,el
355,ǵʰh₂éns,*ɣāns,itc-pro
355,ǵʰh₂éns,ānser,la
357,ǵénus,ծնաւտ,xcl
357,ǵénus,zods,lv
357,ǵénus,žándas,lt
357,ǵénus,γνάθος,grc
357,ǵénus,gena,la
357,ǵénus,tr=azon,xpg
357,ǵénus,śanwem,xto
358,teh₂-,taíd,sga
358,teh₂-,tr=tāwiā́y,hac
358,teh₂-,tr=tuān,ckb
358,teh₂-,*tāfē-,itc-pro
358,teh₂-,*tọðɨd,cel-bry-pro
358,teh₂-,todint,obt
358,teh₂-,teuziff,xbm
358,teh₂-,teuziñ,br
358,teh₂-,tedha,kw
358,teh₂-,toddi,cy
358,teh₂-,þān,ang
358,teh₂-,*thon,enm
358,teh₂-,thoan,en
358,teh₂-,thain,sco
358,teh₂-,гудохтан,tg
358,teh₂-,*tāmu-,cel-pro
358,teh₂-,*thōien,odt
358,teh₂-,doyen,dum
358,teh₂-,dooien,nl
358,teh₂-,þāwian,ang
358,teh₂-,thawen,enm
358,teh₂-,thaw,en
358,teh₂-,teie,fy
358,teh₂-,thouwen,goh
358,teh₂-,touwen,gmh
358,teh₂-,tauen,de
358,teh₂-,þeyja,non
358,teh₂-,þeyja,is
358,teh₂-,tö,da
358,teh₂-,töya,sv
358,teh₂-,töa,sv
358,teh₂-,farthewian,osx
358,teh₂-,*tasyā,cel-pro
358,teh₂-,*tasyos,cel-pro
358,teh₂-,tyras,lt
359,wert-,versti,lt
359,wert-,*werˀtmin,ine-bsl-pro
359,wert-,*wártma,iir-pro
359,wert-,*wártma,inc-pro
359,wert-,врста,mk
359,wert-,-,cu
359,wert-,-,sh
359,wert-,vrsta,sl
359,wert-,warstwa,pl
359,wert-,*wertos,cel-pro
360,písdeh₂,pidh,sq
360,písdeh₂,*peisdā,ine-bsl-pro
360,písdeh₂,*pizda,sla-pro
360,písdeh₂,*pízdaH,iir-pro
360,písdeh₂,*pízdaH,ira-pro
360,písdeh₂,sc=Arab,und
361,kleh₂-,*klā́ˀtei,ine-bsl-pro
361,kleh₂-,klāt,lv
361,kleh₂-,klóti,lt
361,kleh₂-,*klāˀstei,ine-bsl-pro
362,h₂egʷnós,*oɨn,cel-bry-pro
362,h₂egʷnós,oan,br
362,h₂egʷnós,oin,oco
362,h₂egʷnós,oen,cy
362,h₂egʷnós,úan,sga
362,h₂egʷnós,uan,ga
362,h₂egʷnós,eayn,gv
362,h₂egʷnós,uan,gd
362,h₂egʷnós,*agʷnos,itc-pro
363,kʷíd,,grk-pro
363,kʷíd,τί,grc
363,kʷíd,*kʷid,itc-pro
363,kʷíd,quid,la
364,néh₂us,*nawa-,hyx-pro
364,néh₂us,նաւ,xcl
364,néh₂us,page=285,head=*nāwā
364,néh₂us,nev,xbm
364,néh₂us,new,br
364,néh₂us,noe,wlm
364,néh₂us,nau,sga
364,néh₂us,page=382,head=*nakwan-
364,néh₂us,nór,non
364,néh₂us,nór,is
364,néh₂us,ναῦς,grc
364,néh₂us,νηῦς,grc
364,néh₂us,pages=402-403,head=nāvis
364,néh₂us,nāvis,la
364,néh₂us,*Nauportus,xil
365,déh₃tis,*dótis,grk-pro
365,déh₃tis,δόσις,grc
365,déh₃tis,*dítiš,iir-pro
365,déh₃tis,*dítiṣ,inc-pro
365,déh₃tis,*dōtis,itc-pro
365,déh₃tis,dōs,la
366,h₁ógʷʰis,իժ,xcl
366,h₁ógʷʰis,*agiz,gem-pro
366,h₁ógʷʰis,ὄφις,grc
366,h₁ógʷʰis,auk,txb
366,h₁ógʷʰis,page=1135,volume=II
367,swer-,*swerô,gem-pro
367,swer-,swero,goh
367,swer-,Schwäre,de
368,swer-,*swárati,iir-pro
368,swer-,*swárati,inc-pro
368,swer-,*svarъ,sla-pro
368,swer-,сваръ,cu
368,swer-,*svariti,sla-pro
368,swer-,сварити,cu
369,h₁er-,*ā̆ur(V)n,sqj-pro
369,h₁er-,varr,sq
369,h₁er-,érdvė,lt
369,h₁er-,page=52,head=āre
369,h₁er-,page=449,volume=I
370,h₂elut-,օղի,hy
370,h₂elut-,იყი,ka
370,h₂elut-,*alu,ine-bsl-pro
370,h₂elut-,alus,lt
370,h₂elut-,alùs,lt
370,h₂elut-,alu,prg
370,h₂elut-,*olъ,sla-pro
370,h₂elut-,*Haruṣás,inc-pro
370,h₂elut-,*Harušáh,ira-pro
370,h₂elut-,ალუდი,ka
370,h₂elut-,olut,fi
370,h₂elut-,pages=23–4,*aluþ-
370,h₂elut-,"pages=29, 154",awɫi
371,prews-,*ɸreswos,cel-pro
371,prews-,rev,br
371,prews-,rew,kw
371,prews-,rhew,cy
371,prews-,réud,sga
371,prews-,reo,ga
371,prews-,rio,gv
371,prews-,reòth,gd
371,prews-,*pruṣwáH,inc-pro
371,prews-,pruīna,la
371,prews-,poìna,vec
371,prews-,prūna,la
372,h₂éngʷʰis,աւձ,xcl
372,h₂éngʷʰis,օձ,hy
372,h₂éngʷʰis,*angi(a)s,ine-bsl-pro
372,h₂éngʷʰis,angis,prg
372,h₂éngʷʰis,angìs,lt
372,h₂éngʷʰis,odze,lv
372,h₂éngʷʰis,*ǫžь,sla-pro
372,h₂éngʷʰis,llysywen,cy
372,h₂éngʷʰis,anguis,la
372,h₂éngʷʰis,unc,goh
372,h₂éngʷʰis,*Hánǰʰiš,iir-pro
372,h₂éngʷʰis,*Hánǰiš,ira-pro
373,kʷer-,pages=486-487,head=kuer-&lt;sup&gt;zi&lt;/sup&gt;
373,kʷer-,tr=kuwarti,xlu
373,kʷer-,tr=kurkuriyat,hit
373,kʷer-,*kárkr̥t,iir-pro
373,kʷer-,*kárkr̥t,inc-pro
373,kʷer-,*čakā́ra,iir-pro
373,kʷer-,*ćakā́ra,inc-pro
373,kʷer-,*číkr̥Hšati,iir-pro
373,kʷer-,*ćíkr̥Hṣati,inc-pro
373,kʷer-,*kāráyati,iir-pro
373,kʷer-,*kāráyati,inc-pro
373,kʷer-,*kárma,iir-pro
373,kʷer-,*kárma,inc-pro
373,kʷer-,*kā́ras,iir-pro
373,kʷer-,*kā́rah,ira-pro
373,kʷer-,*kŕ̥tiš,iir-pro
373,kʷer-,*kŕ̥tiṣ,inc-pro
373,kʷer-,*kʷritus,cel-pro
373,kʷer-,*tšerkā,sqj-pro
373,kʷer-,*kʷritenī,cel-pro
373,kʷer-,*Brɨθon,cel-bry-pro
373,kʷer-,Prydein,wlm
373,kʷer-,Brython,cy
373,kʷer-,Βρεττανία,grc
373,kʷer-,page=238,head=kėrai
373,kʷer-,*kar-,iir-pro
373,kʷer-,*kar-,ira-pro
374,ḱerh₂-,*kárāna,grk-pro
374,ḱerh₂-,κᾰ́ρηνον,grc
374,ḱerh₂-,κᾰ́ρᾱνον,grc
374,ḱerh₂-,*kéras,grk-pro
374,ḱerh₂-,κέρᾰς,grc
374,ḱerh₂-,-,hyx-pro
374,ḱerh₂-,*ĉr̥Hás,iir-pro
374,ḱerh₂-,*śr̥Hás,inc-pro
374,ḱerh₂-,शिर,sa
374,ḱerh₂-,*ĉr̥Háh,ira-pro
374,ḱerh₂-,𐬯𐬀𐬭𐬀,ae
374,ḱerh₂-,page=259,head=*hurna-
374,ḱerh₂-,*śírˀnāˀ,ine-bsl-pro
374,ḱerh₂-,*karnos,cel-pro
374,ḱerh₂-,karn,cel-bry-pro
374,ḱerh₂-,carn,obt
374,ḱerh₂-,karn,br
374,ḱerh₂-,carn,wlm
374,ḱerh₂-,carn,cy
374,ḱerh₂-,*ćr̥Hngám,iir-pro
374,ḱerh₂-,*śr̥Hngám,inc-pro
374,ḱerh₂-,*kornū,itc-pro
374,ḱerh₂-,cornū,la
374,ḱerh₂-,pages=179–181,vol=III
374,ḱerh₂-,*śirˀwas,ine-bsl-pro
374,ḱerh₂-,sirwis,prg
374,ḱerh₂-,*kerawós,grk-pro
374,ḱerh₂-,κερᾱΐς,grc
374,ḱerh₂-,*kerwos,itc-pro
374,ḱerh₂-,cervus,la
374,ḱerh₂-,page=236,head=*kòrva
374,ḱerh₂-,*kórˀwāˀ,ine-bsl-pro
374,ḱerh₂-,kárvė,lt
374,ḱerh₂-,page=109,head=cerebrum
374,ḱerh₂-,*kerazrom,itc-pro
374,ḱerh₂-,page=259,head=*hurznuta/ō-
374,ḱerh₂-,*krāzrō,itc-pro
374,ḱerh₂-,pages=110-111,head=cernuus
374,ḱerh₂-,*keronowos,itc-pro
374,ḱerh₂-,cernuus,la
374,ḱerh₂-,tr=harsar,hit
374,ḱerh₂-,tr=zurni,xlu
375,déh₃rom,տուր,xcl
375,déh₃rom,*dāˀra,ine-bsl-pro
375,déh₃rom,*dṓron,grk-pro
375,déh₃rom,δῶρον,grc
375,déh₃rom,page=363,volume=I
376,meh₁,*mē,sqj-pro
376,meh₁,mo,sq
376,meh₁,*mē tše,sqj-pro
376,meh₁,mos,sq
376,meh₁,-,hyx-pro
376,meh₁,*mḗ,grk-pro
376,meh₁,μή,grc
376,meh₁,page=91,section=3.4
377,wek(ʷ)speros,գիշեր,xcl
377,wek(ʷ)speros,*ewxseros,cel-pro
377,wek(ʷ)speros,*wésperos,grk-pro
377,wek(ʷ)speros,ἕσπερος,grc
377,wek(ʷ)speros,*wesperos,itc-pro
377,wek(ʷ)speros,vesper,la
377,wek(ʷ)speros,page=470f,volume=I
378,h₂eǵ-,*agdlom,itc-pro
378,h₂eǵ-,ἄχματα,grc
378,h₂eǵ-,*áĵma,iir-pro
378,h₂eǵ-,*áȷ́ma,inc-pro
378,h₂eǵ-,*agmən,itc-pro
378,h₂eǵ-,*óǵmos,grk-pro
378,h₂eǵ-,ὄγμος,grc
378,h₂eǵ-,*agós,grk-pro
378,h₂eǵ-,ἀγός,grc
378,h₂eǵ-,page=4,vol=I
378,h₂eǵ-,*gezō,itc-pro
378,h₂eǵ-,gerō,la
378,h₂eǵ-,*ambaxtos,cel-pro
378,h₂eǵ-,*ammaɨθ,cel-bry-pro
378,h₂eǵ-,amaeth,wlm
378,h₂eǵ-,ambaxtos,cel-gau
378,h₂eǵ-,*ambahtaz,gem-pro
378,h₂eǵ-,*aktós,grk-pro
378,h₂eǵ-,ἐπακτός,grc
378,h₂eǵ-,*aktos,itc-pro
378,h₂eǵ-,āctus,la
378,h₂eǵ-,*áktōr,grk-pro
378,h₂eǵ-,ἄκτωρ,grc
378,h₂eǵ-,*aktōr,itc-pro
378,h₂eǵ-,actor,la
378,h₂eǵ-,page=255f,head=*h₂eg̑-
378,h₂eǵ-,pages=267-277,head=*h₂eg̑-
379,-tlom,*-slo,sla-pro
379,-tlom,*-tlom,cel-pro
379,-tlom,-τλον,grc
379,-tlom,-clum,la
379,-tlom,-culum,la
379,-tlom,-crum,la
379,-tlom,-ulum,la
380,-dʰrom,*-tʰrē,grk-pro
380,-dʰrom,-θρη,grc
380,-dʰrom,*-brā,itc-pro
380,-dʰrom,-bra,la
381,-dʰlom,*-dlo,sla-pro
381,-dʰlom,-θλον,grc
381,-dʰlom,-θλη,grc
381,-dʰlom,-bulum,la
381,-dʰlom,-bula,la
381,-dʰlom,-ula,la
382,snéh₁wr̥,նեարդ,xcl
382,snéh₁wr̥,նյարդ,hy
382,snéh₁wr̥,*senawō,gem-pro
382,snéh₁wr̥,sinu,ang
382,snéh₁wr̥,synow,enm
382,snéh₁wr̥,sinew,en
382,snéh₁wr̥,zenuw,nl
382,snéh₁wr̥,Sehne,de
382,snéh₁wr̥,νεῦρον,grc
382,snéh₁wr̥,*snáHwr̥,iir-pro
382,snéh₁wr̥,*snáHwr̥,inc-pro
382,snéh₁wr̥,*snáHwr̥,ira-pro
382,snéh₁wr̥,𐬯𐬥𐬁𐬎𐬎𐬀𐬭𐬆,ae
382,snéh₁wr̥,нуар,os
382,snéh₁wr̥,науӕр,os
382,snéh₁wr̥,*(s)nēuros,itc-pro
382,snéh₁wr̥,nervus,la
382,snéh₁wr̥,ṣñor,txb
382,snéh₁wr̥,page=502,neard-k‘
383,h₂enh₁mos,հողմ,xcl
383,h₂enh₁mos,ἄνεμος,grc
383,h₂enh₁mos,*anamos,itc-pro
383,h₂enh₁mos,animus,la
384,h₂éwsōs,այգ,xcl
384,h₂éwsōs,այգ,hy
385,méǵh₂s,-,sqj-pro
385,méǵh₂s,madh,sq
385,méǵh₂s,-,ine-ana-pro
385,méǵh₂s,-,hyx-pro
385,méǵh₂s,մեծ,xcl
385,méǵh₂s,մեծ,hy
385,méǵh₂s,-,cel-pro
385,méǵh₂s,-,cel-bry-pro
385,méǵh₂s,moi,wlm
385,méǵh₂s,mogaid,sga
385,méǵh₂s,ἄγᾱν,grc
385,méǵh₂s,*maȷ́ʰā́,iir-pro
385,méǵh₂s,*maźʰā́,inc-pro
385,méǵh₂s,*maȷ́ā́,ira-pro
386,káykos,*kaykaras,iir-pro
386,káykos,*kaykaras,inc-pro
386,káykos,केकर,sa
388,Heh₃l-,*olīnā,cel-pro
388,Heh₃l-,ilin,br
388,Heh₃l-,elin,kw
388,Heh₃l-,elin,cy
388,Heh₃l-,uillinn,ga
388,Heh₃l-,uileann,gd
388,Heh₃l-,ὠλλόν,grc
388,Heh₃l-,ωλένη,el
388,Heh₃l-,*olenā,itc-pro
388,Heh₃l-,ողն,xcl
388,Heh₃l-,ուլն,xcl
388,Heh₃l-,ուղուկ,xcl
388,Heh₃l-,elkonis,lv
388,Heh₃l-,elkū́nė,lt
388,Heh₃l-,alkunis,prg
388,Heh₃l-,*olēnā,cel-pro
388,Heh₃l-,āle,xto
388,Heh₃l-,page=29,head=alyiye
389,sm̥-,-,hyx-pro
389,sm̥-,ամ-,xcl
389,sm̥-,-,grk-pro
389,sm̥-,-,itc-pro
389,sm̥-,simītu,la
389,sm̥-,-,iir-pro
389,sm̥-,-,inc-pro
390,ter-,trim,sq
390,ter-,թոռն,xcl
390,ter-,թարմ,axm
390,ter-,*tarnas,ine-bsl-pro
390,ter-,*tárunas,iir-pro
390,ter-,*tárunas,inc-pro
390,ter-,*tárunah,ira-pro
390,ter-,тӕрна,os
390,ter-,тыр,os
390,ter-,tardus,la
390,ter-,tener,la
390,ter-,termes,la
391,-iHnos,-ին,xcl
391,-iHnos,*-īnos,ine-bsl-pro
391,-iHnos,*-inъ,sla-pro
391,-iHnos,*-īnos,cel-pro
391,-iHnos,*-īnaz,gem-pro
391,-iHnos,-ινος,grc
391,-iHnos,-īnus,la
392,sent-,ընթանամ,xcl
392,sent-,sūtīt,lv
392,sent-,sių̃sti,lt
392,sent-,hent,br
392,sent-,sét,sga
392,sent-,hynt,cy
