COGID,PGMC,WORD,LANGUAGE
3717,skukkijaną,*skuhhen,goh
3717,skukkijaną,schöcken,gmh
3717,skukkijaną,skykkr,non
3718,skikkijaną,*sċiċċan,ang
3718,skikkijaną,skekken,enm
3718,skikkijaną,skikka,ofs
3718,skikkijaną,skikke,fy
3718,skikkijaną,*skikkian,osx
3718,skikkijaną,schicken,gml
3718,skikkijaną,schicken,nds-de
3718,skikkijaną,skikka,non
3718,skikkijaną,skikka,is
3718,skikkijaną,skikke,no
3718,skikkijaną,skicka,sv
3718,skikkijaną,skiikk,gmq-bot
3718,skikkijaną,chicaner,frm
3718,skikkijaną,chicanerie,fr
3718,skikkijaną,schikanieren,de
3718,skikkijaną,*skikken,odt
3718,skikkijaną,schicken,dum
3718,skikkijaną,schikken,nl
3718,skikkijaną,*skihhen,goh
3718,skikkijaną,schicken,gmh
3718,skikkijaną,schicken,de
3719,skēkaz,tōsċēacerian,ang
3719,skēkaz,skāker,ofs
3719,skēkaz,*skākāri,osx
3719,skēkaz,schâker,gml
3719,skēkaz,*skāk,frk
3719,skēkaz,*skāk,odt
3719,skēkaz,scaec,dum
3719,skēkaz,schaker,nl
3719,skēkaz,eschieker,fro
3719,skēkaz,échec,frm
3719,skēkaz,échec,fr
3719,skēkaz,skiken,enm
3719,skēkaz,scachator,la
3719,skēkaz,skāhhāri,goh
3719,skēkaz,schāchære,gmh
3719,skēkaz,Schächer,de
3720,speutaz,spêt,gml
3720,speutaz,*spiot,frk
3720,speutaz,*spiot,odt
3720,speutaz,speudum,la
3720,speutaz,spiez,gmh
3720,speutaz,Spieß,de
3720,speutaz,spis,gml
3720,speutaz,spesse,dum
3720,speutaz,spies,nl
3720,speutaz,spyd,no
3720,speutaz,spjut,sv
3720,speutaz,spyd,da
3720,speutaz,espoi,fro
3720,speutaz,spiede,it
3720,speutaz,peitsi,fi
3721,spitō,spytte,enm
3721,spitō,speit,sco
3721,spitō,spit,en
3721,spitō,*spita,non
3721,spitō,speta,sv
3722,spitą,*spit,osx
3722,spitą,Spitt,nds-de
3722,spitą,spidd,no
3722,spitą,spit,gmq-osw
3722,spitą,spett,sv
3722,spitą,spid,da
3722,spitą,*spit,frk
3722,spitą,*spit,odt
3722,spitą,spet,dum
3722,spitą,spit,nl
3722,spitą,espeiz,fro
3722,spitą,espois,frm
3722,spitą,épois,fr
3722,spitą,spidus,la
3722,spitą,spedo,it
3722,spitą,spiz,gmh
3722,spitą,*spitus,got
3722,spitą,espeto,es
3722,spitą,espeto,pt
3722,spitą,gaspeto,gl
3723,teudrą,tuddor,ang
3723,teudrą,tether,enm
3723,teudrą,tether,sco
3723,teudrą,tether,en
3723,teudrą,teadhair,gd
3723,teudrą,tiēder,ofs
3723,teudrą,tjudder,frr
3723,teudrą,*tūdar,osx
3723,teudrą,tudder,gml
3723,teudrą,Tier,nds
3723,teudrą,*tūdar,odt
3723,teudrą,tuyeren,dum
3723,teudrą,tuien,nl
3723,teudrą,ziotar,goh
3723,teudrą,zieter,gmh
3723,teudrą,Zieter,de
3723,teudrą,tjóðr,non
3723,teudrą,tjóður,is
3723,teudrą,tjóðra,fo
3723,teudrą,tjore,no
3723,teudrą,tjuder,sv
3723,teudrą,tøjr,da
3723,teudrą,tjur,gmq-bot
3723,teudrą,tjøðr,gmq-jmk
3724,knukô,knååke,frr
3724,knukô,Knooke,stq
3724,knukô,Knoaken,pdt
3724,knukô,cnoke,dum
3724,knukô,knook,nl
3724,knukô,knohha,goh
3724,knukô,knoche,gmh
3724,knukô,Knochen,goh
3724,knukô,gnocchi,it
3724,knukô,kjúka,is
3724,knukô,knoke,no
3724,knukô,knoge,sv
3724,knukô,kno,da
3724,knukô,knokå,gmq-gut
3724,knukô,knook,gmq-bot
3725,knukilaz,*knukulaz,gem-pro
3725,knukilaz,knokylle,enm
3725,knukilaz,knockle,sco
3725,knukilaz,knuckle,en
3725,knukilaz,knokel,ofs
3725,knukilaz,Knouel,stq
3725,knukilaz,knokkel,fy
3725,knukilaz,*knukil,osx
3725,knukilaz,knȫkel,gml
3725,knukilaz,Knökel,nds
3725,knukilaz,knogle,da
3725,knukilaz,*knukil,odt
3725,knukilaz,knockel,dum
3725,knukilaz,knekelgraf,nl
3725,knukilaz,knekel,vls
3725,knukilaz,*knuchil,goh
3725,knukilaz,knöchel,gmh
3725,knukilaz,Knöchel,de
3725,knukilaz,knykill,non
3725,knukilaz,kniųokel,ovd
3726,glandaz,glënnd,stq
3726,glandaz,glandich,fy
3726,glandaz,glandig,nl
3727,hrukkaz,hrock,ofs
3727,hrukkaz,Rok,stq
3727,hrukkaz,rok,fy
3727,hrukkaz,*hrokk,frk
3727,hrukkaz,*rok,odt
3727,hrukkaz,roc,dum
3727,hrukkaz,rok,nl
3727,hrukkaz,rok,af
3727,hrukkaz,rocus,la
3727,hrukkaz,roquet,fro
3727,hrukkaz,rochet,fr
3727,hrukkaz,frac,fr
3727,hrukkaz,Frack,de
3727,hrukkaz,frack,sv
3727,hrukkaz,frakke,da
3727,hrukkaz,frakki,fo
3727,hrukkaz,roquete,es
3727,hrukkaz,roquete,pt
3727,hrukkaz,roccetto,it
3727,hrukkaz,hrok,goh
3727,hrukkaz,roc,gmh
3727,hrukkaz,Rock,de
3728,twekkōną,twiccian,ang
3728,twekkōną,twikken,enm
3728,twekkōną,twik,sco
3728,twekkōną,tweak,en
3728,twekkōną,zwigōn,goh
3729,twikkijaną,twiċċedan,ang
3729,twikkijaną,twighte,enm
3729,twikkijaną,twitch,sco
3729,twikkijaną,twitch,en
3729,twikkijaną,*twikkian,osx
3729,twikkijaną,*twicken,gml
3729,twikkijaną,twikken,nds
3729,twikkijaną,twicken,nds-de
3729,twikkijaną,*twikken,odt
3729,twikkijaną,*twikken,dum
3729,twikkijaną,twikken,nl
3729,twikkijaną,zwicken,goh
3729,twikkijaną,zwicken,gmh
3729,twikkijaną,zwicken,de
3730,lakaną,*læcen,ang
3730,lakaną,lake,enm
3730,lakaną,laik,sco
3730,lakaną,lake,en
3730,lakaną,lezen,ofs
3730,lakaną,Leeken,stq
3730,lakaną,lekken,fy
3730,lakaną,lakan,osx
3730,lakaną,lāken,gml
3730,lakaną,Laken,nds-de
3730,lakaną,Laken,de
3730,lakaną,lak,non
3730,lakaną,lak,is
3730,lakaną,lak,fo
3730,lakaną,laken,no
3730,lakaną,lakan,gmq-osw
3730,lakaną,lakan,sv
3730,lakaną,lakana,fi
3730,lakaną,lagen,da
3730,lakaną,*lakan,odt
3730,lakaną,laken,dum
3730,lakaną,laken,nl
3730,lakaną,laken,af
3730,lakaną,lachan,goh
3730,lakaną,lachen,gmh
3730,lakaną,Leilachen,de
3731,lekaną,*lecan,ang
3731,lekaną,leek,sco
3731,lekaną,leak,en
3731,lekaną,liki,eo
3731,lekaną,*lekan,osx
3731,lekaną,lēken,gml
3731,lekaną,*lekan,odt
3731,lekaną,lēken,dum
3731,lekaną,leken,nl
3731,lekaną,irlehhan,goh
3731,lekaną,erlëchen,gmh
3731,lekaną,erlechen,de
3731,lekaną,leka,non
3731,lekaną,leka,is
3731,lekaną,leka,fo
3731,lekaną,leka,gmq-bot
3732,lōkiz,lœkr,non
3732,lōkiz,lækur,is
3732,lōkiz,løkur,fo
3732,lōkiz,ljog,nrn
3732,lōkiz,lok,gmq-bot
3732,lōkiz,Leake,en
3732,lōkiz,*leke,odt
3732,lōkiz,leke,dum
3732,lōkiz,leek,nl
3733,þrautą,threte,enm
3733,þrautą,threit,sco
3733,þrautą,threat,en
3733,þrautą,*thrōt,osx
3733,þrautą,*drōz,goh
3733,þrautą,þraut,is
3733,þrautą,treyt,fo
3734,gnattaz,gnætt,ang
3734,gnattaz,gnat,enm
3734,gnattaz,gnat,sco
3734,gnattaz,gnat,en
3734,gnattaz,*gnatta,osx
3734,gnattaz,*gnatte,gml
3734,gnattaz,*gnazza,goh
3734,gnattaz,*gnazze,gmh
3735,-ungō,-ing,ang
3735,-ungō,-ing,enm
3735,-ungō,-ing,en
3735,-ungō,-inge,ofs
3735,-ungō,-ing,fy
3735,-ungō,-unga,osx
3735,-ungō,-onga,odt
3735,-ungō,-inge,dum
3735,-ungō,-ing,nl
3735,-ungō,-unga,goh
3735,-ungō,-ung,gmh
3735,-ungō,-ung,de
3735,-ungō,־ונג,yi
3735,-ungō,-unek,pl
3736,bēlą,bǣlfȳr,ang
3736,bēlą,balefire,enm
3736,bēlą,baill,sco
3736,bēlą,balefire,en
3736,bēlą,bál,non
3736,bēlą,bálit,is
3736,bēlą,bál,fo
3736,bēlą,likbål,no
3736,bēlą,bål,sv
3736,bēlą,bål,da
3737,frijō,*frijją,gem-pro
3738,frijô,frí,non
3739,langasamaz,longsum,ang
3739,langasamaz,longsom,enm
3739,langasamaz,langsome,sco
3739,langasamaz,longsome,en
3739,langasamaz,*longsum,ofs
3739,langasamaz,loangsoam,stq
3739,langasamaz,langsum,fy
3739,langasamaz,langsam,osx
3739,langasamaz,lanksum,gml
3739,langasamaz,langsaam,nds-de
3739,langasamaz,langsamr,non
3739,langasamaz,langsamur,is
3739,langasamaz,langsom,da
3739,langasamaz,langsamber,gmq-osw
3739,langasamaz,långsam,sv
3739,langasamaz,langsom,no
3739,langasamaz,*langsam,odt
3739,langasamaz,lancsaem,dum
3739,langasamaz,langzaam,nl
3739,langasamaz,lancsam,goh
3739,langasamaz,lancsam,gmh
3739,langasamaz,langsam,de
3740,swardiz,swierd,ang
3740,swardiz,swert,goh
3741,kinō,ċine,ang
3741,kinō,chyne,enm
3741,kinō,chun,sco
3741,kinō,chink,en
3741,kinō,*kīn,ofs
3741,kinō,*kina,odt
3741,kinō,kene,dum
3741,kinō,keen,nl
3742,ganzô,gandra,ang
3742,ganzô,gandere,enm
3742,ganzô,ganner,sco
3742,ganzô,gander,en
3742,ganzô,*gonra,ofs
3742,ganzô,goarre,fy
3742,ganzô,*ganro,osx
3742,ganzô,ganre,gml
3742,ganzô,Gander,nds-de
3742,ganzô,gander,nl
3742,ganzô,ganzo,goh
3742,ganzô,ganser,gmh
3742,ganzô,Ganser,de
3742,ganzô,gassi,non
3742,ganzô,gassi,is
3742,ganzô,gasse,no
3742,ganzô,gase,da
3743,tugô,toha,ang
3743,tugô,togh,enm
3743,tugô,tog,en
3743,tugô,toch,la
3743,tugô,hertoga,ofs
3743,tugô,toch,fy
3743,tugô,togo,osx
3743,tugô,Tog,nds
3743,tugô,*togo,odt
3743,tugô,toche,dum
3743,tugô,hertog,nl
3743,tugô,tog,af
3743,tugô,zoho,goh
3743,tugô,zog,gmh
3743,tugô,Zog,de
3743,tugô,togi,non
3743,tugô,togi,is
3743,tugô,tugi,fo
3743,tugô,tug,no
3743,tugô,tig,sv
3743,tugô,tug,da
3744,alþistaz,eldest,en
3744,alþistaz,ältesten,de
3744,alþistaz,ellztr,non
3744,alþistaz,elstur,is
3744,alþistaz,elstur,fo
3744,alþistaz,eldst,no
3744,alþistaz,äldst,sv
3744,alþistaz,ældst,da
3745,hawją,hīġ,ang
3745,hawją,hē,ofs
3745,hawją,hau,frr
3745,hawją,Ho,stq
3745,hawją,hea,fy
3745,hawją,hōgi,osx
3745,hawją,hou,gml
3745,hawją,Hau,nds
3745,hawją,heui,nds-nl
3745,hawją,Heu,nds-de
3745,hawją,Hei,pdt
3745,hawją,houwe,odt
3745,hawją,hoy,dum
3745,hawją,hooi,nl
3745,hawją,heuj,li
3745,hawją,hewi,goh
3745,hawją,hey,non
3745,hawją,hey,is
3745,hawją,hoyggj,fo
3745,hawją,høy,nb
3745,hawją,hy,sv
3745,hawją,hø,da
3745,hawją,høy,gmq-bot
3745,hawją,hoy,gmq-gut
3745,hawją,hawi,got
3746,stikiz,stiċe,ang
3746,stikiz,stiche,enm
3746,stikiz,stitch,en
3746,stikiz,stek,ofs
3746,stikiz,*stiki,odt
3746,stikiz,steke,dum
3746,stikiz,steek,nl
3746,stikiz,stih,goh
3746,stikiz,stich,gmh
3746,stikiz,Stich,de
3746,stikiz,stiks,got
3747,sudiz,Absud,de
3748,druziz,dryre,ang
3748,druziz,drus,got
3749,bruniz,byrne,ang
3749,bruniz,brune,enm
3749,bruniz,bruni,non
3749,bruniz,bruni,gmq-osw
3750,akiz,eċe,ang
3751,dripiz,drype,ang
3752,talgaz,*tealh,ang
3752,talgaz,talwe,enm
3752,talgaz,tauch,sco
3752,talgaz,tallow,en
3752,talgaz,*talk,ofs
3752,talgaz,talk,fy
3752,talgaz,*talg,osx
3752,talgaz,talch,gml
3752,talgaz,Talg,nds-de
3752,talgaz,Talg,de
3752,talgaz,talg,sv
3752,talgaz,talg,da
3752,talgaz,*talg,odt
3752,talgaz,tallick,dum
3752,talgaz,talk,nl
3753,kwetwą,kvett,non
3754,ailijaną,onǣlan,ang
3754,ailijaną,anelen,enm
3754,ailijaną,anneal,en
3754,ailijaną,page=11,head=*ailida-
3755,wulfinjō,wylfen,ang
3755,wulfinjō,wuluene,enm
3755,wulfinjō,*wulfinnea,osx
3755,wulfinjō,wulfinne,gml
3755,wulfinjō,*wulfinna,odt
3755,wulfinjō,wolvin,dum
3755,wulfinjō,wolvin,nl
3755,wulfinjō,wulpin,goh
3755,wulfinjō,wülpinne,gmh
3755,wulfinjō,Wölfin,de
3756,habulô,hafola,ang
3756,habulô,holla,ofs
3757,wulfīnaz,wylfen,ang
3757,wulfīnaz,wolven,en
3757,wulfīnaz,wolfin,gmh
3758,ganesaną,ġenesan,ang
3758,ganesaną,*ginesan,odt
3758,ganesaną,genēsen,dum
3758,ganesaną,genezen,nl
3758,ganesaną,ginesan,gmh
3758,ganesaną,genesen,gmh
3758,ganesaną,genesen,de
3758,ganesaną,ganisan,got
3759,dribą,gedrif,ang
3759,dribą,drif,non
3759,dribą,drif,gmq-osw
3759,dribą,drev,sv
3760,bidą,bid,ang
3760,bidą,bidsteal,ang
3760,bidą,bið,non
3760,bidą,bið,is
3760,bidą,bidh,gmq-osw
3761,gripą,handargrip,non
3761,gripą,grip,gmq-osw
3761,gripą,grepp,sv
3762,snidą,snid,ang
3762,snidą,snið,non
3762,snidą,snið,is
3762,snidą,snið,fo
3762,snidą,snidh,gmq-osw
3763,trudą,trod,ang
3763,trudą,trode,enm
3763,trudą,átroð,non
3763,trudą,troþ,gmq-osw
3764,nezą,ner,ang
3765,grimmiþō,*grimmida,goh
3765,grimmiþō,grimmede,gmh
3765,grimmiþō,grimd,non
3765,grimmiþō,*grimmiþa,got
3765,grimmiþō,grinta,it
3766,tumftō,*tomt,non
3766,tumftō,toft,no
3766,tumftō,toft,gmq-osw
3766,tumftō,tomt,sv
3766,tumftō,tomt,da
3767,uzananą,usanan,got
3768,uzanþą,oroþ,ang
3769,grasōną,grasian,ang
3769,grasōną,grasen,enm
3769,grasōną,graze,en
3769,grasōną,gersia,ofs
3769,grasōną,gerskje,fy
3769,grasōną,grasōn,osx
3769,grasōną,grāsen,gml
3769,grasōną,grasen,nds-de
3769,grasōną,*grason,odt
3769,grasōną,grasen,dum
3769,grasōną,grazen,nl
3769,grasōną,grasōn,goh
3769,grasōną,grasen,gmh
3769,grasōną,grasen,de
3769,grasōną,grasa,non
3770,grasjaną,*gressan,ang
3770,grasjaną,gresen,enm
3770,grasjaną,gress,sco
3770,grasjaną,gresja,non
3770,grasjaną,gresja,is
3770,grasjaną,gresja,fo
3770,grasjaną,gräsa,sv
3770,grasjaną,græsse,da
3771,bilją,bill,enm
3771,bilją,bill,sco
3771,bilją,bill,en
3771,bilją,*bile,ofs
3771,bilją,bile,fy
3771,bilją,*bīhala,osx
3771,bilją,*bīala,odt
3771,bilją,bijl,dum
3771,bilją,bijl,nl
3772,stōdijaną,stœða,non
3772,stōdijaną,anastodjan,got
3773,nakwadį̄,naqadei,got
3774,twitwizōną,*twiterian,ang
3774,twitwizōną,twitren,enm
3774,twitwizōną,twitter,sco
3774,twitwizōną,twitter,en
3774,twitwizōną,quēteringhe,dum
3774,twitwizōną,kwetteren,nl
3774,twitwizōną,zwizzirōn,goh
3774,twitwizōną,zwitzern,gmh
3774,twitwizōną,zwitschern,de
3774,twitwizōną,zwitscheren,lb
3774,twitwizōną,*kvitra,non
3774,twitwizōną,*tittra,gmq-osw
3775,fōrō,fōr,ang
3775,fōrō,foore,enm
3775,fōrō,fuora,goh
3775,fōrō,vuore,gmh
3775,fōrō,Fuhre,de
3775,fōrō,Fouer,lb
3776,grōbō,*grōf,ang
3776,grōbō,groof,enm
3776,grōbō,groove,en
3776,grōbō,grōpe,ofs
3776,grōbō,groef,fy
3776,grōbō,grōva,osx
3776,grōbō,grōve,gml
3776,grōbō,gruova,odt
3776,grōbō,groeve,dum
3776,grōbō,groef,nl
3776,grōbō,gruoba,goh
3776,grōbō,gruobe,gmh
3776,grōbō,Grube,de
3776,grōbō,Grouf,lb
3776,grōbō,gróf,non
3776,grōbō,grov,no
3776,grōbō,grüvi,sco
3776,grōbō,groba,got
3777,glutōną,*glotian,ang
3777,glutōną,glouten,enm
3777,glutōną,glout,sco
3777,glutōną,gloat,en
3777,glutōną,*glozzōn,goh
3777,glutōną,glotzen,gmh
3777,glutōną,glotzen,de
3777,glutōną,glotzen,nds-de
3777,glutōną,*glutatjaną,gem-pro
3777,glutōną,glotta,is
3777,glutōną,glytta,no
3777,glutōną,glutta,sv
3777,glutōną,glo,da
3778,swainaz,swān,ang
3778,swainaz,swone,enm
3778,swainaz,swēn,osx
3778,swainaz,swein,gml
3778,swainaz,swein,goh
3778,swainaz,swein,gmh
3778,swainaz,Schwein,de
3778,swainaz,sveinn,non
3778,swainaz,sveinn,is
3778,swainaz,sveinur,fo
3778,swainaz,sven,no
3778,swainaz,svæn,gmq-osw
3778,swainaz,sven,sv
3778,swainaz,svend,da
3778,swainaz,sweġen,ang
3778,swainaz,swayn,enm
3778,swainaz,swane,sco
3778,swainaz,swain,en
3779,nabalô,nafela,ang
3779,nabalô,navel,enm
3779,nabalô,navill,sco
3779,nabalô,navel,en
3779,nabalô,navla,ofs
3779,nabalô,nawel,frr
3779,nabalô,Nauel,stq
3779,nabalô,nâle,fy
3779,nabalô,*navalo,osx
3779,nabalô,nāvel,gml
3779,nabalô,Naffel,nds-de
3779,nabalô,Nowel,pdt
3779,nabalô,*navalo,odt
3779,nabalô,navel,dum
3779,nabalô,navel,nl
3779,nabalô,nauel,af
3779,nabalô,navel,li
3779,nabalô,nabalo,goh
3779,nabalô,nabel,gmh
3779,nabalô,Nabel,de
3779,nabalô,Nuebel,lb
3779,nabalô,nowuł,wym
3779,nabalô,נאָפּל‏‎,yi
3779,nabalô,nafli,non
3779,nabalô,nafli,ids
3779,nabalô,nalvi,fo
3779,nabalô,navle,no
3779,nabalô,nafle,gmq-osw
3779,nabalô,navel,sv
3779,nabalô,navle,gmq-oda
3779,nabalô,navle,da
3779,nabalô,navel,ovd
3779,nabalô,navli,gmq-gut
3780,smēhaz,*smāhi,osx
3780,smēhaz,smāwort,gml
3780,smēhaz,smāhi,goh
3780,smēhaz,smǣhe,gmh
3780,smēhaz,schmächlich,de
3780,smēhaz,smár,non
3780,smēhaz,smár,is
3780,smēhaz,smáur,fo
3780,smēhaz,små,no
3780,smēhaz,små,sv
3780,smēhaz,små,da
3781,skeuhaz,sċēoh,ang
3781,skeuhaz,schey,enm
3781,skeuhaz,skick,sco
3781,skeuhaz,shy,en
3781,skeuhaz,*skiā,ofs
3781,skeuhaz,skjou,stq
3781,skeuhaz,skou,fy
3781,skeuhaz,*skiuh,osx
3781,skeuhaz,schügge,gml
3781,skeuhaz,schööi,nds-de
3781,skeuhaz,sky,da
3781,skeuhaz,sky,no
3781,skeuhaz,*skiuh,odt
3781,skeuhaz,schu,dum
3781,skeuhaz,schuw,nl
3781,skeuhaz,*skioh,goh
3781,skeuhaz,schie,gmh
3781,skeuhaz,scheu,de
3781,skeuhaz,schivo,it
3781,skeuhaz,*skugwijaz,gem-pro
3781,skeuhaz,skygg,sv
3781,skeuhaz,*skiuhs,got
3781,skeuhaz,esquivo,roa-opt
3781,skeuhaz,esquío,gl
3781,skeuhaz,esquivo,pt
3781,skeuhaz,esquivo,es
3782,waltijaną,wiltan,ang
3782,waltijaną,welteren,enm
3782,waltijaną,woltir,sco
3782,waltijaną,walter,en
3782,waltijaną,weltian,osx
3782,waltijaną,wolteren,gml
3782,waltijaną,wältern,nds-de
3782,waltijaną,welzen,goh
3782,waltijaną,welzen,gmh
3782,waltijaną,wälzen,de
3782,waltijaną,velta,non
3782,waltijaną,velta,is
3782,waltijaną,velte,no
3782,waltijaną,vælta,gmq-osw
3782,waltijaną,välta,sv
3782,waltijaną,vælte,da
3782,waltijaną,waltjan,got
3783,waidą,wād,ang
3783,waidą,wode,enm
3783,waidą,waid,sco
3783,waidą,woad,en
3783,waidą,wēd,ofs
3783,waidą,wēd,osx
3783,waidą,weit,gml
3783,waidą,*waid,frk
3783,waidą,*weid,odt
3783,waidą,weet,dum
3783,waidą,wede,nl
3783,waidą,gaide,fro
3783,waidą,weit,goh
3783,waidą,weit,gmh
3783,waidą,Waid,de
3783,waidą,vajd,da
3783,waidą,vejde,sv
3783,waidą,guado,it
3783,waidą,vejt,cs
3783,waidą,вайда,ru
3784,waizdaz,*waisds,got
3784,waizdaz,waisdo,la
3784,waizdaz,guesde,fro
3784,waizdaz,guede,frm
3784,waizdaz,guède,fr
3785,midjasumaraz,midsumor,ang
3785,midjasumaraz,midsumer,enm
3785,midjasumaraz,midsimer,sco
3785,midjasumaraz,midsummer,en
3785,midjasumaraz,midsumur,ofs
3785,midjasumaraz,midsimmer,fy
3785,midjasumaraz,*middisumar,osx
3785,midjasumaraz,mitsommer,gml
3785,midjasumaraz,Midsömmer,nds
3785,midjasumaraz,*midsumar,odt
3785,midjasumaraz,midsomer,dum
3785,midjasumaraz,midzomer,dum
3785,midjasumaraz,*mittisumar,goh
3785,midjasumaraz,mittersumer,gmh
3785,midjasumaraz,Mittsommer,de
3785,midjasumaraz,miðsumar,non
3785,midjasumaraz,miðsumar,is
3785,midjasumaraz,midsummar,fo
3785,midjasumaraz,midtsommer,no
3785,midjasumaraz,midhsomar,gmq-osw
3785,midjasumaraz,midsommar,sv
3785,midjasumaraz,midsommer,da
3785,midjasumaraz,missåmår,ovd
3785,midjasumaraz,missåmmar,gmq-gut
3786,helpō,help,ang
3786,helpō,help,enm
3786,helpō,help,en
3786,helpō,*help,ofs
3786,helpō,Hälpe,stq
3786,helpō,help,fy
3786,helpō,helfa,goh
3786,helpō,helfe,gmh
3786,helpō,Hilfe,de
3786,helpō,Hëllef,lb
3786,helpō,hyłf,wym
3786,helpō,הילף,yi
3786,helpō,hjǫlp,non
3786,helpō,hjálp,is
3786,helpō,hjálp,fo
3786,helpō,hjelp,no
3786,helpō,jåp,ovd
3786,helpō,hiælp,gmq-osw
3786,helpō,hjälp,sv
3786,helpō,hjælp,da
3786,helpō,hjälp,gmq-gut
3786,helpō,hjalp,gmq-bot
3786,helpō,helppo,fi
3787,hulpiz,hulp,osx
3787,hulpiz,hulp,gml
3787,hulpiz,Hülp,nds
3787,hulpiz,hulpa,odt
3787,hulpiz,hulpe,dum
3787,hulpiz,hulp,nl
3787,hulpiz,hulp,af
3787,hulpiz,hulfa,goh
3787,hulpiz,hulfe,gmh
3787,hulpiz,Hülfe,de
3788,kebrô,ċeafor,ang
3788,kebrô,chafer,enm
3788,kebrô,chafer,en
3788,kebrô,kevera,osx
3788,kebrô,kever,gml
3788,kebrô,Käver,nds
3788,kebrô,kever,dum
3788,kebrô,kever,nl
3788,kebrô,chevar,goh
3788,kebrô,kever,gmh
3788,kebrô,Käfer,de
3788,kebrô,Kiewerlek,lb
3789,strangizô,strongra,ang
3789,strangizô,strongere,enm
3789,strangizô,stronger,en
3790,batizōną,betrian,ang
3790,batizōną,bettren,enm
3790,batizōną,better,sco
3790,batizōną,better,en
3790,batizōną,beteria,ofs
3790,batizōną,bäterje,stq
3790,batizōną,betterje,fy
3790,batizōną,betorōn,osx
3790,batizōną,bēteren,gml
3790,batizōną,betern,nds-de
3790,batizōną,*beteron,odt
3790,batizōną,beteren,dum
3790,batizōną,beteren,nl
3790,batizōną,bezzirōn,goh
3790,batizōną,pezzern,gmh
3790,batizōną,bessern,de
3790,batizōną,betra,non
3790,batizōną,betra,is
3790,batizōną,betra,fo
3790,batizōną,betre,nn
3790,batizōną,bedre,nb
3790,batizōną,bättra,sv
3790,batizōną,bedre,da
3790,batizōną,bättra,gmq-gut
3791,jukuzī,ġycer,ang
3791,jukuzī,jukuzi,got
3792,nēmijaną,fornǣman,ang
3793,nēmō,nǣm,ang
3793,nēmō,nāma,goh
3793,nēmō,nāme,gmh
3793,nēmō,Einnahme,de
3794,seuhslō,sýsla,is
3794,seuhslō,syssla,sv
3795,slīdaną,slīdan,ang
3795,slīdaną,sliden,enm
3795,slīdaną,slide,en
3795,slīdaną,*slīdan,osx
3795,slīdaną,slīden,gml
3795,slīdaną,slīdan,odt
3795,slīdaną,slīden,dum
3795,slīdaną,slijden,nl
3795,slīdaną,slītan,goh
3795,slīdaną,slīten,gmh
3796,burô,bora,ang
3796,burô,bora,ofs
3796,burô,*boro,odt
3796,burô,bore,dum
3796,burô,boor,nl
3796,burô,muntboro,goh
3797,slagô,slaga,ang
3797,slagô,manslago,goh
3797,slagô,hörpuslagi,non
3798,wigô,wiga,ang
3798,wigô,widarwīgo,goh
3799,kwedô,widarkweto,goh
3799,kwedô,frumkveði,non
3800,farô,niwfara,ang
3800,farô,-fari,non
3800,farô,-fari,gmq-osw
3801,tamusį̄,temsian,ang
3801,tamusį̄,tempse,enm
3801,tamusį̄,teemse,sco
3801,tamusį̄,temse,en
3801,tamusį̄,*temse,ofs
3801,tamusį̄,Teemse,stq
3801,tamusį̄,tiems,fy
3801,tamusį̄,*temisa,osx
3801,tamusį̄,Teems,nds-de
3801,tamusį̄,*tamisia,frk
3801,tamusį̄,*temsa,odt
3801,tamusį̄,temst,dum
3801,tamusį̄,teems,nl
3801,tamusį̄,tamisium,la
3801,tamusį̄,tamis,fro
3801,tamusį̄,tamis,frm
3801,tamusį̄,tamis,fr
3801,tamusį̄,tamis,en
3801,tamusį̄,tamis,oc
3801,tamusį̄,tamiz,es
3801,tamusį̄,zemis,goh
3801,tamusį̄,*zems,gmh
3802,slidrōną,sliderian,ang
3802,slidrōną,slitheren,enm
3802,slidrōną,slither,en
3802,slidrōną,sliddern,nds
3802,slidrōną,schlittern,de
3802,slidrōną,slidderen,dum
3802,slidrōną,slieren,nl
3802,slidrōną,sleren,vls
3802,slidrōną,slidrōn,goh
3803,þegô,farþegi,non
3804,kumô,cuma,ang
3805,kuningarīkiją,cyningrīce,ang
3805,kuningarīkiją,kyngrike,enm
3805,kuningarīkiją,kinrik,en
3805,kuningarīkiją,*kiningrīke,ofs
3805,kuningarīkiją,Köönichriek,stq
3805,kuningarīkiją,keninkryk,fy
3805,kuningarīkiją,kuningrīki,osx
3805,kuningarīkiją,könninkreik,gml
3805,kuningarīkiją,Königriek,nds
3805,kuningarīkiją,Kjennichrikj,pdt
3805,kuningarīkiją,*kuningrīki,odt
3805,kuningarīkiją,koninkrike,dum
3805,kuningarīkiją,koninkrijk,nl
3805,kuningarīkiją,koninkryk,af
3805,kuningarīkiją,keuninkriek,li
3805,kuningarīkiją,kuningrīhhi,goh
3805,kuningarīkiją,künicriche,gmh
3805,kuningarīkiją,Königreich,de
3805,kuningarīkiją,Kinnekräich,lb
3805,kuningarīkiją,konungríki,non
3805,kuningarīkiją,konungsríki,is
3805,kuningarīkiją,kongsríki,fo
3805,kuningarīkiją,kongerike,no
3805,kuningarīkiją,konungarike,sv
3805,kuningarīkiją,kongerige,da
3806,frijōndiskapiz,frēondsċipe,ang
3806,frijōndiskapiz,frendshipe,enm
3806,frijōndiskapiz,freindschip,sco
